DateTime,modulo100,mean wave period,combined height
2019-01-07 07:00:00,6.442581417356372,9.601131001729282,1.6583185686490372
2019-01-07 08:00:00,5.928298016731538,9.689123868625742,1.6608912586836582
2019-01-07 09:00:00,5.839324497349229,9.800860842462516,1.6597167697548094
2019-01-07 10:00:00,5.310934206362339,9.983364566395915,1.6504327144124815
2019-01-07 11:00:00,5.219094224516411,10.142473361432238,1.642938356485542
2019-01-07 12:00:00,5.419087484240548,10.261659466858129,1.6390793214336106
2019-01-07 13:00:00,5.703867620004584,10.341155668035752,1.6384641129470707
2019-01-07 14:00:00,6.014470836434112,10.408547030381055,1.6479718804663224
2019-01-07 15:00:00,6.42325341130529,10.424842005732252,1.6514394192086375
2019-01-07 16:00:00,6.726979994721819,10.42961410565653,1.6551865981721072
2019-01-07 17:00:00,6.936497964152993,10.382125891775901,1.651215707031714
2019-01-07 18:00:00,7.226236156813386,10.324278729279156,1.6597726977990404
2019-01-07 19:00:00,7.356574810648863,10.203579518999224,1.6744817734317647
2019-01-07 20:00:00,7.220549557533479,10.065072228514055,1.6912601867010322
2019-01-07 21:00:00,7.176879579870715,9.908407679780412,1.7101638656510736
2019-01-07 22:00:00,4.188812272222085,10.084975376978731,1.686674087074099
2019-01-07 23:00:00,4.44687395677702,10.21580075051262,1.66665184723944
2019-01-08 00:00:00,4.795367402515913,10.297741197992922,1.650656426589405
2019-01-08 01:00:00,4.539462821260021,10.328119687754794,1.6389674653451487
2019-01-08 02:00:00,4.494631821263766,10.315200100154916,1.62336354100473
2019-01-08 03:00:00,5.0743675860738415,10.338944207095231,1.6340457974528304
2019-01-08 04:00:00,5.929753855543255,10.164355185475273,1.6062495594700772
2019-01-08 05:00:00,6.537337817644562,10.0409789435305,1.6063054875143081
2019-01-08 06:00:00,6.364639791814461,9.984179315163473,1.6044598620546888
2019-01-08 07:00:00,6.332957438719457,9.970328586114958,1.5994822661181394
2019-01-08 08:00:00,6.192452680550019,9.969397444666317,1.5944487421373592
2019-01-08 09:00:00,5.447492104219042,9.982549817628355,1.5886881535815773
2019-01-08 10:00:00,2.5817153215028568,10.060998484676256,1.576551767983474
2019-01-08 11:00:00,2.6853226568232618,10.103249027908287,1.5688896259238418
2019-01-08 12:00:00,2.4122425917161867,10.12722592021076,1.5632968215007526
2019-01-08 13:00:00,2.175635113726897,10.13362751767016,1.5596614986257447
2019-01-08 14:00:00,1.9227981327123977,10.13083409332424,1.55748030490074
2019-01-08 15:00:00,1.9246472952719567,10.122104642243242,1.556417672060353
2019-01-08 16:00:00,2.021342547842397,10.111396515583884,1.555914319662275
2019-01-08 17:00:00,2.235112295541454,10.43182556659705,1.6706786664240643
2019-01-08 18:00:00,1.9984312247143246,10.34476384114923,1.6578152162509592
2019-01-08 19:00:00,1.9152372713921553,10.270505310620207,1.6484193048201694
2019-01-08 20:00:00,2.261517245099459,10.209748331096462,1.6408690188489992
2019-01-08 21:00:00,2.5667796523577042,10.157255231929394,1.6354999266028334
2019-01-08 22:00:00,3.3749228989041016,10.111047337540645,1.6318086756835946
2019-01-08 23:00:00,3.864147482537908,10.081483596546331,1.6282852088970485
2019-01-09 00:00:00,4.662023175690886,10.046333006860179,1.6257684469066584
2019-01-09 01:00:00,5.2835079405456495,9.995236619866072,1.6253210225528112
2019-01-09 02:00:00,5.911657638606409,9.994654656460671,1.6517749874740228
2019-01-09 03:00:00,6.022240690365736,9.326327881699466,1.4622907736197628
2019-01-09 04:00:00,6.181761278083829,9.276628206878318,1.4705121961217038
2019-01-09 05:00:00,6.21504100849575,9.258470948629842,1.480691100171726
2019-01-09 06:00:00,6.067938421308309,9.239615334294887,1.4903666518236702
2019-01-09 07:00:00,5.296497736662019,9.242990722046207,1.4969102329986845
2019-01-09 08:00:00,4.578141039871493,9.26871350456488,1.49976256325446
2019-01-09 09:00:00,4.87724818886962,9.30782144540775,1.5000981315198454
2019-01-09 10:00:00,5.062641914119418,9.305377199105072,1.5032301019967753
2019-01-09 11:00:00,4.156896444474782,9.325745918294068,1.5038453104833152
2019-01-09 12:00:00,3.2450444986270948,9.362293220153179,1.5019437569794647
2019-01-09 13:00:00,2.9114434011530954,9.39337006600153,1.499706635210229
2019-01-09 14:00:00,3.2307870187903114,9.428055084963363,1.5030623178640825
2019-01-09 15:00:00,4.095313408440156,9.431197687352523,1.5013285484929249
2019-01-09 16:00:00,5.187741598270262,9.413738785190526,1.5065298566063978
2019-01-09 17:00:00,6.066549609587942,9.340876966834463,1.508095841844863
2019-01-09 18:00:00,6.669671381030559,9.26778236311624,1.5089347625083263
2019-01-09 19:00:00,6.859620534545095,9.194687759398018,1.50854326619871
2019-01-09 20:00:00,6.386561871958705,9.105530965690757,1.509046618596788
2019-01-09 21:00:00,5.785228635486123,9.00892504039438,1.5101651794814057
2019-01-09 22:00:00,6.801909761503184,8.896489710471126,1.5126819414717958
2019-01-09 23:00:00,8.083456917436724,8.751348037164401,1.5197288750448883
2019-01-10 00:00:00,8.357743714495312,8.569891847360722,1.5324245410853006
2019-01-10 01:00:00,7.963037022500422,8.460017156421229,1.5365632163583864
2019-01-10 02:00:00,7.398022149873526,8.427078027675595,1.5279502975468293
2019-01-10 03:00:00,7.147644339523105,8.434992729989034,1.5201203713545044
2019-01-10 04:00:00,7.030682467476423,8.428125561805317,1.5066417126948597
2019-01-10 05:00:00,7.047370794752717,8.420327252172957,1.4933867662121383
2019-01-10 06:00:00,6.863049855387352,8.432199305643115,1.4777269138274887
2019-01-10 07:00:00,6.524935575856205,8.45268441751319,1.4612840688236066
2019-01-10 08:00:00,5.93531458919681,8.456990946713148,1.446686849279344
2019-01-10 09:00:00,5.821592989893885,8.417650220508119,1.4378502182908632
2019-01-10 10:00:00,5.103024009086653,8.405196203632562,1.4263290411792995
2019-01-10 11:00:00,5.659433783944872,8.312314844130743,1.4257138326927596
2019-01-10 12:00:00,6.661881579003407,8.15634865148358,1.434886031946626
2019-01-10 13:00:00,7.3462965509255005,7.941604154891029,1.4558031204889794
2019-01-10 14:00:00,8.691404545220866,7.642009393791179,1.4980847219275333
2019-01-10 15:00:00,9.238789844219102,7.33601303523193,1.5314737643333753
2019-01-10 16:00:00,8.881404473542846,7.16258794042277,1.5654220871815265
2019-01-10 17:00:00,8.176799202038847,7.126506209287978,1.5649187347834486
2019-01-10 18:00:00,7.415677448665075,7.192850037503563,1.5390799783487767
2019-01-10 19:00:00,7.211053104304426,7.276303589837903,1.5094381149064042
2019-01-10 20:00:00,7.355822876592763,7.340785135156208,1.4839908547813485
2019-01-10 21:00:00,7.419551260979453,7.3865274588206375,1.4624026297082244
2019-01-10 22:00:00,7.982571264269793,7.316109886767254,1.4635211905928422
2019-01-10 23:00:00,7.508220011733266,7.294228062724219,1.4579283861697532
2019-01-11 00:00:00,6.886447313729308,7.305285367426817,1.4479731942966545
