2246.949600698,0.28086870008725
2300.32465532614,0.287540581915768
2434.62401984494,0.304328002480618
2494.85636972503,0.311857046215629
2328.3115536768,0.2910389442096
2242.87299087848,0.28035912385981
2250.00981992027,0.281251227490034
2352.29622744322,0.294037028430402
2400.65474406862,0.300081843008577
2151.28994524847,0.268911243156059
1934.07415873559,0.241759269841949
1753.83480675609,0.219229350844511
1621.91697491317,0.202739621864146
1597.78243604059,0.199722804505074
1690.52748383339,0.211315935479174
1631.97063705076,0.203996329631345
1703.42350590258,0.212927938237822
1773.18023065314,0.221647528831643
1830.1421300231,0.228767766252888
1845.4409925785,0.230680124072312
1908.24405728139,0.238530507160173
1846.34309685328,0.23079288710666
1741.58775377556,0.217698469221945
1662.3641212866,0.207795515160825
1493.2685692769,0.186658571159612
1091.52022495063,0.136440028118829
887.082775391123,0.11088534692389
800.456770866338,0.100057096358292
771.144727433507,0.0963930909291884
731.869699789608,0.091483712473701
666.000897473737,0.0832501121842172
567.290885258849,0.0709113606573562
659.553581056373,0.0824441976320466
678.499553194818,0.0848124441493522
388.11077455009,0.0485138468187613
348.845526721731,0.0436056908402164
302.034834261784,0.037754354282723
287.044769333968,0.035880596166746
330.378712206718,0.0412973390258397
180.827573264649,0.0226034466580812
44.3178055779789,0.00553972569724736
63.9100631835726,0.00798875789794657
191.729739467018,0.0239662174333773
358.617007958011,0.0448271259947513
605.050501020963,0.0756313126276204
696.215757079266,0.0870269696349083
940.160545090993,0.117520068136374
931.685996058081,0.11646074950726
728.209418238046,0.0910261772797558
395.412268485663,0.0494265335607078
251.943299143599,0.0314929123929499
307.395162220749,0.0384243952775937
232.385497954485,0.0290481872443107
57.7394342861689,0.00721742928577112
11.1613846284274,0.00139517307855343
144.659711444712,0.0180824639305891
325.70960630514,0.0407137007881425
305.614195343198,0.0382017744178997
69.231618761752,0.008653952345219
72.4997783819261,0.00906247229774077
7.81495897494987,0.000976869871868733
0.275045150395779,3.43806437994724e-05
0,0
0,0
4.81052872097625,0.000601316090122031
194.585313157742,0.0243231641447177
353.190801953166,0.0441488502441458
436.560049850876,0.0545700062313595
486.220174484673,0.0607775218105841
513.654990406335,0.0642068738007919
308.726969525715,0.0385908711907144
232.385497954485,0.0290481872443107
221.847670142739,0.0277309587678424
260.467553111177,0.0325584441388971
273.147852489483,0.0341434815611854
242.899183309873,0.0303623979137342
276.410407837383,0.0345513009796728
150.119462701303,0.0187649328376629
13.3961462516517,0.00167451828145647
0,0
0,0
0,0
0,0
0,0
137.901107662311,0.0172376384577889
407.363153865044,0.0509203942331305
623.544600731711,0.0779430750914638
1046.58216678687,0.130822770848359
1454.76760844532,0.181845951055664
1822.07108417933,0.227758885522416
2056.2095168887,0.257026189611088
2121.59698433966,0.265199623042457
2216.47830496166,0.277059788120207
2490.5211408556,0.31131514260695
897.073355799607,0.112134169474951
915.472851689212,0.114434106461152
891.187935213492,0.111398491901686
950.512447009732,0.118814055876216
1301.6597090237,0.162707463627963
1621.08093161448,0.20263511645181
1705.14740364768,0.21314342545596
1749.45514997842,0.218681893747302
2065.8862153586,0.258235776919826
2232.69994294121,0.279087492867651
2287.94541152009,0.285993176440011
2684.7767582644,0.335597094783051
1160.4986571345,0.145062332141812
1649.65799539574,0.206207249424467
2275.60310420109,0.284450388025136
2870.21923846379,0.358777404807974
3034.64317080049,0.379330396350062
2999.36671964722,0.374920839955903
2866.6766971698,0.358334587146225
3028.54077946625,0.378567597433281
3142.15236656163,0.392769045820204
3199.99040697027,0.399998800871283
2787.0411783838,0.348380147297975
